Fx,Fy,Fz,Tx,Ty,Tz
0.015422642744703702,0.05153580092214643,0.018253361319146903,-0.003377753389550724,-0.0008053961159439685,0.00043412888152564847
-0.07652778799469057,0.024323572928860365,-0.10307490433922367,7.504298946418939e-05,-0.0019274521905427644,0.000894775674064408
0.0943216219086448,-0.020032018682507723,-0.484171329463713,-0.00640191583326361,0.009689237710449824,-0.0035058101676717583
0.0018475728738607602,0.07342439216968766,0.017607767226961647,-0.0014308739670165918,0.0011789054865231478,-0.0020352923747567514
0.18134688866680188,-0.01752149470367119,-0.10742308866460919,-0.0008041448494051345,0.004412625638808381,-0.004994269506856799
-0.2335561239405284,0.23240257620962368,-0.029611371327260848,-0.0034723150440796173,-0.005263208395460543,0.010507919534612312
-0.03586322824508027,0.05619560949099144,0.11722368878941097,-0.0029621851453627062,-0.0010502930179645113,0.001316410325798873
0.09337536666179432,-0.019285655306867246,0.014940097966020981,-0.003503040183079567,0.002584771307968181,-0.0021706381725421164
0.059917970323433184,-0.0889952927370635,-0.05277121792317089,-0.0003375818104703176,0.00840697794501405,-0.0008201838289005901
-0.012141113142054655,-0.17122522315234112,-0.33185683081357964,-0.006925577988065746,0.00444157949304453,-0.0013720423848341003
-0.10102182833443563,-0.0726855782855205,0.8234139226901928,0.00890532182783682,-0.021488598218062774,-0.0037632102050671984
-0.23200366705289147,0.025130658833866656,0.31658873881482874,0.0013727360043851024,-0.008012434781920885,0.0055301697788237795
0.2716823035095195,0.009006920457178547,-0.5791982364903419,-0.009336919992934593,0.011832669571213442,-0.001846672256761163
0.15879719962701253,-0.13240866457858336,-0.04009653196655857,-0.0018715235965652177,-0.000861457778722708,-0.0036764229725964434
-0.09418643864110163,0.013377366847081136,-0.012407341906040602,-0.0008534999755198714,0.00174325968414525,-0.0003070625450697839
0.1354137277957791,-0.31187654046214264,0.15732069935065066,0.012231067643146982,0.008369171773279862,-0.006371545881186222
-0.04657012347210804,-0.0071254106280714755,-0.1744839717448884,-0.002180149781417786,0.004260516771053975,8.03368788339381e-05
0.0738635450565575,-0.013444929224969412,0.6152293853571422,0.008025959433900443,-0.010423295369568958,-7.135659914158472e-05
-0.005832647322087691,-0.012786708041893554,0.01809487727499022,-0.0003160346684515625,-0.0010480498652282245,0.0006611928563266957
-0.06866816006581167,-0.1292321235349072,0.24678788468996624,0.00021908609315398567,-0.008581752641939938,-0.0018735736918774428
-0.2897600318199618,0.16576657783455878,0.3025378443914602,0.0004759183859030557,-0.010250954208406927,0.009004809695570859
0.1651335702387962,-0.05630600670051752,-0.06487467200408076,-0.0036967046829092833,-0.0024305185615016087,-0.004101747440639709
-0.06329149881628113,-0.045100306436422835,0.20049433621204607,0.0021033257955043747,-0.0061350890222357304,0.0014998665926111896
-0.022662642006092103,-0.055965937943303685,-0.06667374679152764,0.001132270438917049,0.004382523903092149,0.002147865380703095
-0.010789385532780988,0.05381761683788473,0.46575632707898923,0.008625184587464129,-0.008218602084470129,-0.002001688764892444
-0.06858187816709928,0.1307301580803886,0.3106820941007392,-0.0006146219198550368,-0.016130526661945623,0.0014231380191107661
0.020675383017096673,-0.062001498644588045,-0.3634973469201892,-0.0040914063009531345,0.005296174231650554,-0.004622820253435485
0.1504160790337038,-0.08267639298096527,-0.19819670452360866,-0.003932319634670214,0.0003784520206577737,-0.0023568345776189678
0.14041852259417126,0.08352447507042832,-0.5720093494586519,-0.0033883720406434935,0.015313462047101892,-0.003455501084424515
-0.06579277291877395,-0.08848741864268672,0.24751357853821152,0.0019156221750071165,-0.005313379724110802,0.0021796010636551634
0.1342530691478856,0.021455506653789733,-0.340634056003589,-0.004608944415907065,0.014529605279555758,-0.0043559477048214406
-0.010055927540328,-0.14556999605958693,-0.4369069268726386,-0.007856554241127918,0.007736073616404873,-0.0015848860565179019
-0.2668711788660979,0.002367566350717498,0.24985643075136474,0.006622764695278423,0.002470007119282003,0.007408292385006736
-0.08286857037964734,0.05902639115963586,0.2427106410784972,0.005323359194053057,-0.0005614162994132667,0.004551278994057171
-0.098994038231625,-0.075333532374767,-0.10422131859452563,0.0017799252292825876,0.0033928385714408803,-0.0017548198137907825
-0.10715319405494315,0.03747109591945244,0.01593441454769566,-0.0050775986533734135,-0.005678183923407648,0.000857716165842279
0.021749222586905217,-0.11077680077557879,-0.010566588164268788,0.0025377600979925546,-0.00018360268960292635,-0.0015702646982087107
-0.0004178822064937072,-0.055453590756890735,-0.1367418266930295,-0.0008317924052145373,0.004592012415244593,-0.0024646752506907684
-0.017381807970954954,0.18490605915762665,-0.33970901905900525,-0.005931413373082665,0.00927629471698371,0.0010290897258768603
-0.2565915767988115,0.0019401992446195226,-0.29214789455572054,0.0028971173772421024,0.0116966882029051,0.003192856753864798
-0.11237322703283381,0.035922351700533074,-0.1655717042612611,-0.0012963384969569996,0.006472950345210197,-0.00038267008985187723
-0.191955820328365,-0.058982546219397324,0.09175857205963868,0.001283067814976825,0.005877204933514169,0.005254952117186854
0.22850875416268004,-0.1628871190192548,-0.0911240623167083,-0.00017008841555187296,0.004709881638764588,-0.007124801828000414
-0.11604005321569362,-0.0712374651125876,-0.08976131557849232,-0.0020011168680617725,0.00016630400585519668,0.0036960096051985437
-0.12322198355945518,-0.11765229799160457,-0.26224424742048097,-0.000486280225254411,0.009034014196066179,0.003549655523716669
-0.2594038130992618,0.1477149117239998,-0.1163504888479325,-0.003832459120168365,0.0001880539122974781,0.008406279657311118
0.12475907979357942,-0.06746302341961899,-0.41498483028523014,-0.00919872233426422,0.001427590226554555,-0.004176492954294378
-0.11662080406320974,0.019950819566015913,0.40926433412196517,0.004624667029174389,-0.008859376479038204,-0.00034856202029122504
9.614165852904477e-05,0.10881744664079468,-0.029253781247133383,-0.0013041295494604084,-0.002725926966400557,0.0017550258487527553
0.18213332986689773,-0.18874248455399995,0.22746794565469752,0.0069213013027410114,-0.0022931024056906386,-0.007038417797976945
0.24007120693749018,0.1382811228264337,0.2379039183872388,0.00520363175476753,-0.0001963005890039827,-0.0034582460146155157
-0.06444422595695576,0.09031570925814976,0.027990247567133458,0.0016088719148572386,-0.0007350868342253288,0.0018669511362746864
-0.18777269912731392,0.11576953667551702,0.15548472663595064,-4.990187504469012e-05,-0.010748613702880619,0.0015003024725396235
0.28179341252999573,-0.03305758684495946,0.6590967668752956,0.008651584172052208,-0.015364586147254033,-0.007875882684128498
-0.08584882410255232,-0.003972192700839525,-0.300117659082346,0.0014237235116562946,0.010168061790560692,0.0037697452757779206
-0.07758036858957915,0.05068487642434738,-0.30404068109407506,-0.003302701017000892,0.004677954145531394,0.0065427529867911225
0.08748255284824293,-0.15984655165126796,0.15321895148154543,0.002933815413578956,-0.0015536365460947512,-0.0018204875668255004
-0.015536551974592028,-0.12454380843095053,0.14505450183234786,0.0034774512648761973,0.0019116428867140402,-0.0014566861405768544
0.04938455120273111,-0.2796313774543626,0.5208210842548234,0.007372089007737342,-0.007952832810348566,-0.007323404688035039
-0.2944521100921994,-0.01079674100816709,0.19389377652648684,0.003713728356306043,-0.0017854375190688816,0.00910592846548925
0.16332384650426482,-0.1660440462409803,0.02071293140636063,0.0011713289612378963,0.0009007358246661994,-0.0043037901478171405
0.25253093331150794,-0.24251344672969308,-0.03777138407808531,-0.002641259346353238,0.0006826796722437436,-0.010582766305467036
0.0858903857268849,-0.0034779426562749002,0.008693642257841685,0.0003571939706804837,0.0014496384303205392,-0.004703944435330336
-0.13206523782717305,0.1553962844805134,-0.11132707133505462,-0.0007186588330111245,0.0025399173287503846,0.005941114869181988
-0.14917089788594695,0.09791245384425515,0.23030037782721394,0.000304792309595168,-0.007210568255211096,-0.0009020633888624169
-0.1686223595420542,-0.05931392630968637,0.14328939294815307,0.004249959038718675,0.001595539151100078,0.001521585980234697
0.17235546692323522,0.018646883802859587,0.01425193761717608,0.004536763379547883,-0.0017919764701036498,-0.0020973145964636314
0.06275474857811685,-0.002548077195342219,-0.2286921087297179,0.004311968517834405,-0.0020690038846530485,0.0012373819388933282
-0.23527446001426722,0.1297143446614316,0.19748431422608473,0.004195880189946254,-0.0055885872766416106,0.0075097766843367575
0.153213117246201,-0.03877018572305968,-0.12017620663837529,-0.0017285024882360213,0.0013996929245728015,-0.0031874604375739636
-0.018221946858540172,0.016069666644462605,0.18187887016959361,0.005870623025788206,-0.0018359215336135133,-0.0008400868815214163
0.13851160216604416,0.15124696704797783,0.13249990366594935,0.0034212732781155704,-0.0038474128969946393,0.0016945555489756977
-0.3711810702896277,0.17834896969634229,0.07953844113999087,0.0011269639277393592,-0.0036151094598049277,0.009389978795605896
-0.16994217468649467,-0.0392608254164602,-0.21728217165960803,-0.0037154759015117335,0.0008518682503655037,0.0028600889439717664
0.20210574946940107,-0.013318729007102206,-0.7656257211806338,-0.00733719641425433,0.013626890551088618,-0.0021816842082210052
-0.02351573075426708,-0.15225963003126994,-0.36565657090683523,-0.009119867976757904,0.008973641825541837,0.00026439176997729253
0.07619355275866403,-0.06470619509630814,0.038076853561893956,0.0019897809153159992,0.0021192811742584685,-4.5490978216781815e-05
0.03829103324657812,0.08518173347731184,-0.3133505544871713,-0.0028989285858738016,0.0005824565278415472,-0.0018689350371792288
0.03332726650308168,-0.1924716543188603,0.547000278867086,0.006642388473254339,-0.011048733802701662,-0.00521234010099731
-0.07851855299192514,0.05538071027250345,0.3855275084622225,0.005714311657151993,-0.00782043722537809,0.003987931676397754
-0.13758236724278625,0.07907269142827641,-0.07683374869327442,-0.0019474378928128937,-0.0008266198726639388,0.004728841141454155
0.22594515048457675,-0.030642928865730598,-0.1468402874309094,-0.0030100022434380582,0.004158777288406234,-0.0019063018181523107
-0.11038300004117424,0.13494953969202025,0.1643704815791887,0.000350820793810578,-0.0077847295353948845,0.0032447473421177713
0.3828372579997305,-0.1672967987307804,-0.28169542613101833,-0.0054025906145973085,0.004529665527478889,-0.010791541692641564
-0.11503710265972865,-0.053269866036024266,0.2371513774785566,0.003463907555306067,-0.005494453603366423,0.0037215981014097565
0.026003667512623153,0.13950584601704327,0.15493306542079147,0.007118218719332383,-0.0010720374997888497,0.0010722960808534376
-0.05338483960161096,0.05009551320331544,-0.3437426221798617,-0.004961898333287461,0.008718072004108526,-0.0009356597083982599
0.3241605590349222,0.028761953078989377,0.1081805037217491,-2.4693452037231705e-05,-0.0021015008412467347,-0.00995040220306678
-0.0009343888680913535,0.0006374858074614173,-0.0662268593407491,0.00010843610637485549,0.004893241895682224,0.000982801476325869
-0.13225576009121226,0.021088868120954445,0.15111439848397631,-0.0017121904765963598,-0.0041829161392497455,-0.0008729982724003804
0.09324471489050554,-0.07302593663098136,-0.0406382137414084,0.001191281805593465,0.0026948080772103864,-0.004189097385879057
0.003003935914988154,-0.2705436925599488,0.22115012970836673,0.0026572289027731815,-0.0056478715942702715,-0.0015192801147505897
-0.09838633743432554,0.055396462293945556,-0.16548688593617286,0.0007343935280695135,0.0054643646365904975,0.0038245206571232647
-0.08905183499198396,-0.06327428710745839,-0.00862331197055584,0.0038675930853719286,-0.001621557661911283,0.002618853145645697
0.02281724474420536,0.059180024157105625,0.14114271928815103,0.004957015638117216,-0.0012200735968489781,0.0011570398327147456
0.24965342617161393,0.05103574037097265,-0.21697404163016012,-0.0014671785156194833,0.004715664370882135,-0.0038017387526680228
-0.07014988558774285,0.09641040943484316,-0.20734399997636957,-0.005802729844372061,0.0002163605467405817,-0.0009507828140621652
-0.17223850100632107,-0.07673045660577077,0.06444169779575873,-0.0024940852306027865,-0.00024189526617510865,-0.00011599679660506982
-0.1858981787360501,0.13634987014826352,-0.014061591700479485,0.0035745167774559614,-0.0012681103192075903,0.005218976407047616
0.2624829770847322,-0.2044904744720337,-0.0808325571658445,-0.0028263225360180702,0.007369054444828961,-0.00827241930426861
-0.05101629088734892,-0.01981382041003791,-0.33092240693228686,-0.0035787001990954916,0.010761487556458681,0.0018688873140126584
0.20114293811086192,0.026098961999202447,-0.19924155848644878,-0.0004541422650898842,0.00021688091496228315,-0.004922082951942442
0.09820484579553738,-0.10548832137061127,0.25470531120677004,0.005042147193064614,-0.003098891398392392,-0.005094090090993962
0.005271002043810176,0.08811640622936495,0.4276039202593853,0.008316679899855184,-0.009631226756797678,0.0016807889760486082
0.28392438036472434,-0.15593927643661676,0.1363660197498513,0.00020076507272882187,-0.0017538916396144383,-0.008124630690902362
-0.26482308785427183,0.02412261206248946,0.14418896935042708,0.0002757199640925944,0.0006033409769093007,0.005510600348496571
-0.056500150579876326,-0.044392424389245747,0.6177575423788847,0.00794530730367208,-0.011434559482346545,0.001155579426814764
0.037784382748758005,-0.292650418937219,-0.06454590755423799,-0.0033787194070952747,0.0006712158052712904,-0.006086113547539513
0.10620760628941237,-0.1152337154574209,0.07789298775083907,0.0028251882748013745,0.0012130070519581625,-0.005619558041927303
-0.20583737333668203,-0.07829643543225911,0.05952469183311621,-0.0006583902539924718,-0.003237070950533439,0.002287413688414541
0.1726848224931291,-0.19440530027551364,-0.20401835457833434,0.003144777525558054,0.009490754032971274,-0.002913979495547872
-0.2120369875271866,-0.024058727972773294,0.4787530697871414,0.005923715515295627,-0.008652535719125847,0.0042074368489643035
0.02029346687436958,0.019508943377809583,-0.21068520391818407,0.0018739273706116994,0.011005790668841109,-0.00015677770395012517
0.06192532480955824,0.12297284056360185,0.0033093557607633455,0.0005834089834503354,0.003551145651744454,-1.9005743634252482e-06
0.18325203946562407,-0.1890913962745165,0.035102768853777666,0.004968790013251619,-0.004474179562886392,-0.008753535653016457
-0.06670650992930123,0.03820091678565549,-0.40897780176048537,-0.006212712708715118,0.004541727155734731,0.0007445941717738401
0.13413373974070242,0.06420395946506532,-0.11095357590664613,-0.0024130024524601943,-0.004380798624827367,-0.005233618741331666
0.18423290659417352,0.3426848991570164,-0.02836901689149992,0.0006070668348020487,-0.001113265085985861,0.002450876123373449
-0.3136611573699048,-0.002145776659238985,0.08165633308000561,0.0007113889384199524,0.004564784222946528,0.007931753657498621
-0.06812214978529779,0.14244149223289557,0.4070337321829635,0.008665889913940048,-0.005124556026853954,0.002346713372555239
-0.09328634584058537,0.1472626903601988,-0.014360122043396876,-0.0018245793021933532,-0.004038391989444265,0.002891291853514108
0.12575045660254003,0.008623947486740606,-0.050692260331100275,0.003983181785162859,0.0032068061252791204,-0.000961196519445245
0.2300241030596818,-0.07046231044674305,0.07608917592981265,-0.0007382824919589584,-0.003504927531386652,-0.006485904276308696
-0.11438350270356315,-0.005514497726283825,0.22479570097214124,0.0025784912368682147,-0.004299739638829794,0.0026886297720855536
-0.3028302692691903,0.06708327962754657,-0.11954194581735053,-0.0002920258984512832,0.00508174485499303,0.008426926686041386
-0.04933701930870389,-0.025939172513043722,-0.3978047745225517,-0.00928525626713029,0.0036996015260679915,0.005660660750846239
-0.018304187721574598,-0.024835239898042424,0.0609236726828313,0.004586151147661246,0.00505071869358542,-0.00019679964721819183
-0.24773175237989067,0.19197783144619254,-0.07266841423112999,-0.004642715604610371,-0.0006577108137512029,0.004605679404311972
0.3409139750967025,-0.0355924827713302,0.32676160583590425,0.004191500433159868,-0.01087506810232423,-0.007219792469098157
0.0983255580655527,0.04385388107777866,0.11915803548390216,0.0038336955947276276,-0.003760530633565491,-0.0011678858015929851
-0.012604604550765959,0.01684889847767513,-0.30461550822084493,-0.00034953227517389696,0.002622983045657971,0.0006117188290723215
-0.03745004531487802,0.17038878179265193,0.1512343783202215,0.0038702132863110495,-0.00327594305500931,0.002457480515936694
0.11661877536362814,0.06192795696667787,0.15113189270640057,0.003527809064652777,-0.002204028449975854,-0.001149857163750993
0.05808644578342696,0.016803920570591394,-0.24447488073741228,-0.0071879161407664635,-0.0002793823774585218,-0.00011199664073366421
-0.1019912806122323,0.2804940302667892,-0.12209665330435121,0.0006919984654092826,0.0034954312196691694,0.006412522618942075
0.32774296508981304,-0.07252057841530818,-0.6218056782953537,-0.008185916978448523,0.013624714628140171,-0.007844171536193139
0.15657966761789882,0.018368248641906476,0.5026639608930332,0.006010635267241693,-0.007724960480412713,-0.001473151941654139
-0.0810436433737722,0.02937474475719594,0.03523017047151487,-4.945174850037068e-05,-0.0030034472873761466,0.00020573574836042194
0.21421266089016652,0.1499730701632773,0.4183213527380276,0.004320341349775169,-0.009634217552508753,-0.002417352123346433
-0.0031072170734587484,0.1280381677296811,-0.45977641899690674,-0.006828361279316079,0.00907777061465325,0.0018282619222779158
-0.08371052257460863,-0.044910195891528025,-0.005762998428454523,-0.0012586681915110502,0.005883534805339135,0.0027532040381181323
-0.08756831522435427,0.07128333654485759,0.3717879266471995,0.006816724765294978,-0.009287506158988747,-0.0018174585613976483
-0.09230536479368086,-0.10146344651691495,0.4214968917794978,0.009352320090174754,-0.0021318593660789686,0.00180987674655685
-0.1252161877442854,0.042679384272788216,-0.25363341107646586,-0.005068617582310593,0.00327460856843763,0.003745298790962879
-0.0736758186445972,0.04865711384325182,0.40296282963645935,0.006834519008345448,-0.005823283778945223,0.0009744724378539487
-0.16736107255612476,-0.04167120524764477,-0.27660497958858343,0.000864394584375002,0.008610312575895306,0.0072281885156136915
-0.09874840959427328,0.04760662963066332,0.5162172577888207,0.004342798720894207,-0.01310674638344412,0.004044508410395052
-0.051654395212781166,-0.052024232042221265,0.0714578336320174,0.0008100716845938442,-0.0013197474089725824,-0.0006276103270670676
0.21045744391518736,-0.13892486440392196,-0.22573952970428895,-0.004325302921714944,0.0017481630997398156,-0.006452735287178899
-0.04738395016259731,0.0030337470727818255,0.34009415082691646,0.004428244185619958,-0.008859505307801238,0.0009356758823703306
0.15674577010882318,0.1507369453757169,0.13938042061787417,0.004849300842015396,-0.004258518868896811,-0.0014173248692752446
0.08201028035300109,-0.17400883053258215,0.013561456458961129,-4.152078076954642e-05,0.00283323766385685,-0.0018504198022249398
-0.022821518700442536,-0.07597612215431228,0.09452573211715859,-0.0023923654272235096,-0.004792971686367005,-0.00012536955256746028
0.15272187807868567,-0.14712992682638304,-0.06556301768389458,-0.002902232705017831,0.0002937589796707736,-0.008288941611208285
-0.008499359618900956,0.17978309780076684,0.24350035686934182,0.0031990545609470395,-0.005567788575690518,0.004302826005762786
0.016295194024920672,-0.022100852443409574,0.0454556098687228,0.0013629899955668757,-0.003464324582975249,-0.0012960188290476824
-0.006559449025976591,-0.14232722755520238,0.3963033552079817,-0.0007234573006247606,-0.01663517753278588,0.0011384220036953158
-0.07160515682828737,0.03436048033399122,-0.1337081454630106,-0.0005623852144562085,0.005112838761180757,0.005790390018386564
0.10164244792906169,-0.010402809776616881,0.41661239521388566,0.005124812253013458,-0.00856914460330188,-0.0021262391011615993
0.07234593614138954,-0.127002774553839,-0.5364983859986646,-0.010019963520521707,0.008761692626138013,-0.004281467741565941
-0.014003221332975033,-0.11892621029360177,0.28183424665642387,0.007168817084645842,-0.010930266971103981,-0.0032702085405398843
0.001988793725798795,-0.0016402428741510442,0.057891636557955366,-0.0002658313486546334,-3.3124227019655234e-05,-0.0034670688125786487
0.09330828989435518,0.17966750549385258,-0.2611095064740105,-0.0028383243575622495,-0.0022121548640850336,-0.0017230416624758528
0.09463012438948282,-0.11308341340886469,0.66963539110461,0.008224070072302268,-0.01601116213460778,-0.0017798589940947458
0.056027233962605116,-0.06501950963898162,0.053636580793344796,-0.0028154053024012646,-0.008419631075410251,-0.0010360484744911796
0.28567142139898893,-0.10573635115807017,0.17891113980584633,0.0012558377625962382,-0.0029037301630327234,-0.004759942889727766
-0.18671801376805197,-0.09625624361923618,0.06184615573247765,0.00015767239373283624,-0.0006313550284475833,0.004747246740413264
0.4136275782672679,-0.35285442013368606,0.11597588245642781,0.004133240853493751,0.0008171716199145355,-0.01256936030123064
-0.2641011970570061,0.1713855246525447,0.14175846288453214,0.0009220149271763627,0.0005282445803093247,0.009480356232426924
-0.04713481363962312,0.07611805693453647,-0.15926017813026552,-0.0014646422216743615,0.007003039733891809,0.002371416401038164
-0.04701985513720622,0.2257257048138811,0.38375590722429104,0.0034201841174445425,-0.014581973795112748,0.00605861438476792
0.17398847393887984,-0.15425945168614758,-0.2772120057090623,-0.003333205146354665,0.006117605105825584,-0.004703441086945784
0.13115263461538063,0.03774310686016287,-0.47133168955474997,-0.007266066922969963,0.005034059038194701,-0.003939092578115596
0.20275658023442822,-0.11259353798245217,-0.1211884400162323,-0.006075695107161437,0.0026973595546338066,-0.005925053096899131
0.07512089402510633,-0.060217339332442665,-0.15135999269632372,0.0013656230970356944,0.009815633520244022,-0.00484505658436671
-0.04041598784706081,0.09106333970781837,-0.07277548039065038,-0.0005561885523371884,0.0016974777807523247,-0.0012195677923790612
-0.13592077069648914,0.09526645367042925,0.4096131256607779,0.0024703533773457525,-0.014073775623809756,0.004767017807307076
0.03784593453520099,0.13311582508872422,-0.24414713079368178,-0.0041316165943356565,0.0048094622653332055,0.0026482712104361045
0.05082866702909346,0.03640332275718419,-0.5197739417848929,-0.0028150377435189446,0.010522617260850471,0.00232695331082562
-0.12563381036361276,0.07316474026376503,0.14961381519355976,0.0018097821223249785,-0.0015597683218595477,0.0030119138858632484
0.033177781046346146,0.034957102064689966,-0.291825456088518,-0.008499290319271323,0.007876007042449236,0.001424338831032176
0.011907251829476315,-0.11769236739367875,-0.230480214973413,-0.003768907809952849,0.009265908956845731,-0.002452100793895086
0.24399543097789278,-0.08688047371118267,-0.09528483413576064,-0.006453088858610178,0.0011748281962740592,-0.003630051218340922
-0.15630410087517727,-0.15157370655481323,-0.03635857199557149,0.00012170012558861912,-0.002756449459222177,0.0027979408541864174
0.06389826918790749,0.08427148271843217,0.023774969187823573,0.0011031955070082743,-0.0014302903808875698,-7.692644794935399e-05
-0.03148423005061153,0.15762489382162326,0.23096256723407382,0.007053119827182248,-0.000525356212505317,0.0002728843518346232
0.1875338720238104,-0.22071417471162869,0.06163295712551771,-0.0003515169844202021,-0.0093125460661364,-0.0062725265893913045
0.14491293699202415,0.03262145792890316,-0.10307784029067094,-0.0053167356471913955,-0.0029171079030748193,-0.0016759232515870866
-0.04444805032242022,-0.05701088944598319,0.18659776338159786,0.0037153547671690615,-0.0067300578139424545,0.0011421533662886543
0.03197781038603984,0.1246969147344688,-0.06938447702157814,-0.0038559104857234933,-0.003085073073825145,0.0040226305091276586
0.03769796515460499,-0.06546843201442037,0.1960248130953861,0.005753330061993038,-0.005942757260408649,0.0020211468889687733
0.02214535303986675,0.16171444908549693,0.16098509790164153,0.0031389688497096453,-0.0013004765334392512,0.003814595184633708
-0.2856662783349033,0.3347612227483207,0.08276293167682106,-0.002000786352675113,-0.002742765258321426,0.00993576029539963
0.09065944855580856,0.02655387092092227,0.1609113476223912,0.00264565408215535,-0.0013480112194335853,-0.005321530458467063
-0.1271532695295617,-0.008647696727637037,0.01680139481036084,0.0041618497763715925,0.012015651725907196,0.004571578404856159
0.04704866632440169,-0.06780230322395764,0.7349169224549147,0.010990005286895007,-0.012068164554147612,-0.004833963216287535
-0.15242152913882323,0.10209869245910107,0.10887860039195939,-0.0014018206093518296,-0.0014015351405530427,0.0036801792652933797
-0.15626390917349064,0.012223329928153837,0.28261278697132963,0.0033483756865991003,-0.00816386415922704,0.003474462024181322
0.01414245478180897,0.12529312640572532,0.17972405477299727,0.004120926318756431,-0.0025487054745326745,-0.003329301986968425
-0.0015516611441874495,-0.03891875345043089,-0.4680919065008513,-0.00478172644542813,0.011963691876572789,-0.0029563752880476845
-0.02892515809470629,0.02356699827384954,-0.38484362449872794,-0.00715070287877633,0.0030568067472701316,0.0004551514389105754
0.1939876823700798,-0.1009013648195019,0.12206347699300296,0.001962648449561527,-0.003561484613512242,-0.008807296520482425
-0.08594259711590382,0.1115241018294706,0.027770663920504594,0.0012125720983178557,-0.0038822483750357486,0.0038164771655064085
-0.23561738671501076,0.0847494248350584,0.3140096508239787,0.006246115654519549,-0.005040824139211904,0.005656849715280303
0.07710395569840642,-0.16040998588530983,-0.3831829926815704,-0.00913018406305486,0.008928170207228792,-0.005818213642890791
-0.259762517120873,-0.18994906264708267,0.1820077327931144,0.00207593920412275,-0.0014111036467077628,0.00515496215627109
0.1812324919222737,0.06532460295822068,-0.20342848694565355,-0.011306764947436659,0.0003183840754292346,-0.0010986814455500734
-0.3008837661891456,0.013169603122431955,-0.21226202988641446,0.00013740927857354163,0.01097276720978931,0.005599745696218277
0.32421122414249526,-0.00233930634237553,-0.06732136409759842,-0.004545129721352434,-0.0013058396667974983,-0.007168282504375631
0.17528964928112062,-0.08909926013826483,0.11853143926064241,-0.0014079336478187779,-0.003482894670767143,-0.0027773171904133787
0.2112367584631584,-0.044939471134870845,-0.2197992228123845,-0.004326766300883225,-0.0024316539938927465,-0.0030797837024249446
0.4042883073365451,-0.332795238149479,0.41987385967310986,0.007637723051874449,-0.008419885370603137,-0.01520032478531847
0.16396532600090866,0.09011523290736462,0.0038532605815459094,0.0010454229245433224,0.0004973662358669986,-0.0027912540026617176
0.18897924484826167,0.08058707777086982,-0.13096304392285188,-0.004107743854978199,-0.004140829467624123,0.002415663224003004
0.132952811561196,-0.013336204015033944,-0.3303936439715646,-0.007281732727781331,0.0008654800047628343,-0.004666670140865015
0.23435280953141957,-0.14509252772301517,0.46726650611467035,0.007766611432049875,-0.014291756014275799,-0.009406340817957902
-0.0531973053607156,-4.865776481594031e-07,-0.4020877653558242,-0.0027894492574419187,0.012251233847157057,0.004691063855882304
-0.004049660756010931,-0.13359656633381695,0.12099867880395025,0.0017381207383488253,-0.005541228174212759,-0.00277896032162344
-0.009452331773558297,0.05212204232374722,0.16800532948713545,0.004262154899482981,-0.004367344561862205,0.005599295667263357
-0.0653878787338237,-0.16702844512994586,0.3126965615300397,0.005062117711012828,-0.010764535271006218,-0.002541202251859191
